SEGMENTO,CIUDAD,UID,CANCEL_PREV,PESO,USD_SUBTOTAL,DESCUENTOS,CORTESIA,FALTANTES,PQRs,DEMORA,VOLVIO
Hogar,BOG,P11A94XSm9fwKG5ETzjBRw7yfV33,0,9.4,31.23,0,0,0,0,3,1
Hogar,BOG,P14SDg8pVce9IQhfASO9fLPnPTm2,0,60.5,45.38,0,0,0,1,6,1
Hogar,BOG,P1OAnmBuNTbfsxe4B33xHI0AEYj2,0,10.4,32.59,0,0,0,0,9,1
Comercio,BOG,P1OtyS3DekTN140By4d9iuMl3QG3,0,43.1,27.58,0,0,0,0,8,1
Restaurante,BAQ,P1i1nX7zOtboIN5YSquZ9c1DIhh1,0,28.2,24.58,0,0,2,0,5,1
Hogar,BAQ,P1sQqJvGu5YEnk0u384nOHkPP193,0,58.9,49.03,0,0,0,0,8,0
Comercio,BOG,P1xSDSI3c0ShquIEghfkWB34MRm2,0,244.3,186.7,0,0,0,6,7,1
Hogar,BOG,P2Ecjjff5NcLHnH7UkDctuXNvJk1,0,52.4,41.5,0,0,0,0,8,1
Restaurante,BOG,P2KD1R9KwwSModMhzHQf4oTPLjh2,0,5.0,14.73,0,1,0,1,8,1
Comercio,BOG,P2OrblbJ6bY898zipyXMEAcgYGk1,0,3.0,9.66,0,1,0,0,6,1
Restaurante,BOG,P2RdOGovFYgqpMhA09NSBFVd5403,0,66.5,30.26,0,1,0,0,7,1
Restaurante,BOG,P2UcdlElG6NrXMmUu3MvCGRmiif2,0,119.2,90.12,0,1,1,0,5,1
Comercio,BAQ,P2VP5sd2s1eXW0LfEEdYCeeyvTm1,0,64.5,42.73,0,0,0,0,6,1
Comercio,BAQ,P2hgFxo9PMZDCsLHKiky2wldRiB3,0,47.5,23.09,0,1,0,0,4,1
Líderes de Comunidad,BOG,P2qkmwfCVwdsVaewJdk3nOHhc582,0,55.0,45.14,0,0,0,0,10,1
Restaurante,CMX,P2tREuEeAGdht10naDYHJBhgjTu1,0,59.2,44.38,0,0,0,0,6,1
Restaurante,CMX,P2xS02PDlRTpPJ5RTNmtOqRnrf32,0,141.0,103.15,0,0,1,1,8,1
Hogar,BOG,P2y5LHpwvDOK2SApHHUT0Egcp3j1,0,52.0,57.05,0,0,0,0,10,0
Comercio,BAQ,P39vYDWjWyPf5QHOE1HGEPGrJ263,0,82.5,28.94,0,1,0,0,7,1
Comercio,BAQ,P3BPkKg37TcWxgnrBFMSNHKL16x2,0,26.8,16.32,0,0,0,1,6,1
Hogar,BOG,P3D8jr50wxNhs20rAJVWz5QcfCY2,0,46.0,54.53,0,0,0,0,9,1
Restaurante,BOG,P3FgyN1z3HMF4oQHNE4J6zJRW6G3,0,47.3,28.21,0,0,0,0,7,1
Hogar,BOG,P3Lk26RCx5Z6NZUeJzITv5geMWs1,0,35.0,28.37,0,0,0,0,8,1
Comercio,CMX,P3QSnsh0myZV036Xx2c0bveYIPk2,0,53.0,32.88,0,1,0,0,7,1
Comercio,BOG,P3rJ38Bxy8RwwiURw4crcIbgGyq2,0,73.0,38.76,0,0,0,0,4,1
Comercio,BAQ,P46mhqf9d3QNLSupsHoH8tD4vu33,0,85.0,43.53,0,0,0,0,5,1
Comercio,BAQ,P48uyPKfmGcBSyIvfMQLHUWaPRh1,0,8.5,19.66,0,0,0,0,6,1
Comercio,BOG,P4QdWGYSizYmOsaNnugxwxyUoXF2,0,2.0,23.95,0,1,0,0,5,1
Hogar,BAQ,P4S60BFWtNhZoowvJLtQbfbS1Om1,0,30.5,38.77,0,0,0,0,5,1
Restaurante,BOG,P4bP9vb1QKfz2q320fJ0l4g00Wv1,0,9.0,17.85,0,0,0,0,8,0
Comercio,CMX,P52oRgwt1rY9XClo9TbxcL0nTrE3,0,5.5,16.54,0,0,0,0,8,0
Hogar,BOG,P556nQP8TMdjkCbvdQChsQhUelI2,0,39.5,33.77,0,0,0,0,4,1
Restaurante,BAQ,P5VMHJP6CDRCf35LNfAiEEyD9vF2,0,23.0,30.44,0,0,1,0,7,0
Comercio,CMX,P5X4TYxfueMzrjCZbPeuHcZV37E2,0,11.0,23.9,0,0,0,0,5,1
Restaurante,BOG,P5xVPUJDfQfxTV64x0oD3arVYGf1,0,44.5,14.85,0,0,0,0,11,1
Hogar,BOG,P6FQjjEUTUPFeMKh5lWD5VncciJ2,0,97.9,71.77,0,0,0,1,4,1
Comercio,BAQ,P6Inlx7alwXNxYZpVYReHvJK6Hf1,0,7.0,46.5,0,0,0,0,4,1
Hogar,BOG,P6altklf7BMq4n9tyDVp4nmsik12,0,14.0,12.84,0,0,0,0,6,1
Institución,BOG,P6hJBF6atgVuDHPNInlWe9l4gW43,0,23.1,40.1,0,0,1,0,3,1
Restaurante,BOG,P6n0ExGCwzXr1uAHplUq1mfyPYz2,0,3.0,18.47,0,1,0,1,11,1
Hogar,BOG,P6vAuHgjWIY1EiYLKFlM0rHge8x2,0,13.1,27.59,0,0,0,0,12,0
Restaurante,BOG,P76QjjVtcrSo60SWa1ew31P65gz1,0,40.5,22.37,0,0,0,1,8,0
Hogar,BOG,P7DsbMzdLTdhgTFySo6k47eeXDs1,0,36.4,29.66,0,0,0,0,6,0
Restaurante,BOG,P7FzDDlkahbUCCZP1UZBALXP0cl1,0,5.8,3.73,0,1,0,0,6,1
Hogar,BOG,P7R1tlCrAdbsGWNTcIqSabuMP7a2,0,17.7,18.29,0,0,0,0,3,1
Hogar,BOG,P7VoqSMNiMNAUtrZsDVtWw8CII03,0,28.5,24.07,0,0,1,0,11,1
Hogar,BOG,P7X7bnInRJYFYAu8tOGPHI3IRg92,0,30.2,20.51,0,0,0,1,4,1
Hogar,BOG,P7aGS0FYVwa8jk1JPhLkqsi8paG3,0,10.6,11.73,0,0,0,0,5,1
Hogar,BAQ,P7dQYYg1lSZeMQjRniphgnTSWD72,0,10.6,11.73,0,0,1,0,6,1
Restaurante,BOG,P7icke9kPWV0y7yKlwnl6xi3zV92,0,21.0,14.85,0,0,0,0,5,0
Hogar,BOG,P7yIp46tgDc1UPorcUiMyuk0dYu2,0,18.8,20.4,0,0,0,0,11,1
Comercio,BOG,P8HqcgdB9XMCKsxyF5j8S3Kw8BL2,0,18.0,55.67,0,0,0,1,7,1
Comercio,BAQ,P8LSnl3dnJREBKzJIUB0UB8vy5F3,0,70.0,46.95,0,0,0,0,7,1
Comercio,BAQ,P8VvvUbDTsN0jncfD7WDJcLemAi2,0,66.5,72.45,0,1,0,0,6,1
Restaurante,CMX,P8ncnOwx46ddEY7nFbjkp22QI9i1,0,42.5,30.28,1,0,0,0,6,1
Comercio,CMX,P8oyomFzUXauojAYvlaEXPfotp43,0,100.0,70.51,0,0,0,0,7,1
Hogar,BOG,P8shBaGJ1hbpOTklFqLV3Vthssi1,0,44.9,34.68,0,0,2,0,5,1
Hogar,BOG,P8xT8iVxBrWFHHxddLUXfPZfrCb2,0,30.3,26.36,0,0,0,0,12,1
Restaurante,BOG,P93azaRTt2Xk67HKmv3UIC3XGcm2,0,1.0,21.37,0,0,0,0,9,1
Comercio,CMX,P95kGG7TTWPOUTkjHcYAmENdY5m2,0,12.0,27.05,0,0,0,1,7,0
Institución,BOG,P98Da2cWKwe39aMoJvBnrelRcJU2,0,21.6,21.05,0,0,0,0,7,1
Hogar,BOG,P9P6GBcIquSxKOUTkZjpglzB9nv1,0,23.8,21.37,0,0,0,0,6,1
Restaurante,BOG,P9XLqgCdZdeGeThaOQneAU9ZKc63,0,9.0,16.31,0,1,0,0,5,1
Comercio,BAQ,P9YwxeNAnyUdB41ndXcgR2gXp1x2,0,33.0,13.88,0,0,0,1,7,1
Comercio,CMX,P9w0cjqsWHMebpB8KCAnXlVziFy1,0,39.2,22.79,0,1,0,0,4,1
Hogar,BOG,P9ynUrQDCdTpurMmS0Ruf8I5Pj82,0,3.0,5.26,0,0,0,0,0,1
Hogar,BOG,PA2SPexXZJR2kNtDji9tPFP54692,0,24.0,9.66,0,0,0,0,5,0
Hogar,BOG,PA6J9x3JkYS78DCa5E2zECm5ePH3,0,38.54,38.22,0,0,0,0,4,1
Comercio,BAQ,PA798u3R7LhH3COyTnxztLBRASn1,0,53.0,78.94,0,1,0,0,8,1
Institución,BOG,PAAzSGkUK5T1NCQEjFVErM7C88i2,0,31.0,18.9,0,0,0,1,5,0
Comercio,BOG,PAFAWEwUnsaIq8DIFmDqHPvvc113,0,30.0,22.07,0,0,0,0,10,1
Restaurante,BOG,PAhcp6yu1rdu3AzyX7g57av9Jjq2,0,42.3,34.59,0,0,0,0,8,0
Restaurante,BOG,PBIRhoznuuR1ZGSfZh03TzQ5gpc2,0,112.5,50.9,0,0,0,1,7,1
Hogar,BOG,PBRzm8UXciUbtP6fPWZxiaABiHx2,0,26.6,25.81,0,0,0,0,9,1
Restaurante,CMX,PBXTZBh6lsebc2jQc2QnhsCSfAP2,0,32.5,27.93,1,0,1,0,6,0
Hogar,BOG,PBjYxoaXbsUuo5Scs84NshbXwnq1,0,27.6,20.7,0,0,0,0,2,1
Comercio,CMX,PBmeGLSaajhfel7aSPC1AAniuFE3,0,12.0,66.52,0,0,0,0,8,1
Comercio,BOG,PBqvJxmCn5UmZtL4fP9wn3g8cNn2,0,29.0,12.51,0,0,0,0,8,1
Comercio,CMX,PBrrkZiZ9EOfAbpc4LT8q2Yww033,0,102.0,134.41,0,0,0,0,6,1
Comercio,BOG,PC06l6Wu9YbGwbAywOOjQWfjnKk2,0,23.0,26.28,0,0,0,0,10,1
Comercio,BOG,PCFCsYCuTSdVIpWxmwlNNxg3Bvj2,0,8.0,19.43,0,0,0,0,3,1
Hogar,BOG,PCNmrPEuLkhRhOvub0MHQ2I0kVG3,0,51.5,41.59,0,0,1,0,8,1
Restaurante,BOG,PCenSB9AJ3SVFDftVSLtUudP5003,0,46.6,27.43,0,0,2,0,7,1
Restaurante,BOG,PChI3VLQGzVajd6TDbXqflSuux22,0,18.5,13.72,0,0,1,0,10,1
Comercio,CMX,PCiNRixEwjfYJCGQJPPbyJXhDhw1,0,18.0,27.86,0,0,0,0,6,0
Comercio,CMX,PCn8O8sbZ2WUrJVkR1fpCHYvmZm1,0,18.0,89.57,0,0,0,1,8,1
Hogar,BAQ,PCnFRCYISKZNAyz1CNMNiDMsOuw2,0,12.5,25.09,0,0,0,0,6,1
Hogar,BOG,PDLN0j6EABQejyxr5Hw1KTsScJR2,0,74.4,54.25,0,0,2,5,6,1
Restaurante,BOG,PDSNEbhjDIQRHdur9cKc4ZynQ2V2,0,66.0,216.72,0,0,0,0,7,0
Comercio,BOG,PDYD8EqMYDWe9ISd7VB1ZqNjM3G3,0,26.0,36.68,0,0,0,0,6,0
Líderes de Comunidad,BOG,PDZ4sbzQtuPOAqGqw3dMWLwocv43,0,60.1,15.88,0,0,0,0,5,1
Comercio,CMX,PDcx6LQiwhXdpcHCkEKFWRtSEAl2,0,10.75,23.09,0,0,0,0,6,0
Restaurante,CMX,PDdtuhsaSjdaXdyYHOYwEYLbgRu1,0,70.2,37.73,0,0,0,0,6,1
Hogar,BOG,PDfW14DmDFZKfREnEWh9PhAIcjl1,0,2.0,6.12,0,0,0,0,6,1
Restaurante,BOG,PDiMdNZG4QVYDLRERMhpMMYwl8r1,0,12.0,29.24,0,0,1,1,6,1
Hogar,BAQ,PE6ZseJve9P34FEDAIuVkCBRdWj1,0,32.2,18.37,0,0,0,0,7,1
Hogar,BOG,PEGb2Jh0dyYTmgXekCV2rfeIsl42,0,35.8,30.6,0,0,0,0,6,0
Hogar,BOG,PEOLYCg8paasCeRXAEJp0JA3YM32,0,4.5,24.59,0,0,0,0,7,1
Restaurante,BOG,PETvbRJP85ePuZjLilkD8XBhkZ93,0,12.0,8.04,0,0,0,1,8,0
Restaurante,BOG,PEvSOIVcodfYkTXYwqsddkKc83A2,0,11.6,15.58,0,1,0,0,9,1
Restaurante,BOG,PF32X9JeP9TmxC7C7d5SCL9CDot1,0,6.0,11.9,0,1,0,0,8,1
Hogar,BOG,PFB2rxma20WNSaaZQN2PjeODrLF2,0,43.5,27.6,0,0,0,0,6,0
Restaurante,BOG,PFGTf4X1hvYkUGO1o7DzlwlfNQf1,0,78.2,34.15,0,1,0,0,5,1
Comercio,CMX,PFHY1YO2pfdKzXD1bigYqyfd8j02,0,43.5,22.93,0,0,0,0,7,0
Restaurante,BOG,PFPRrJ7XEkawPlGqIDTg2shKH9v1,0,16.0,48.39,1,0,0,0,4,1
Restaurante,CMX,PFWbxdmNmchsUG9JRZT1BIydHG12,0,24.0,33.07,1,1,0,0,7,1
Hogar,CMX,PFqsS4YQU3YKrGySDmvdvm2CAVz1,0,45.75,41.16,0,0,0,0,6,1
Restaurante,BOG,PFwJaAw1H9eowAWtnxdNZ0OkFef1,0,9.0,15.34,0,1,0,1,8,1
Hogar,BOG,PFwcXA6WYjR9TsJa0loartwctYR2,0,32.0,29.17,0,0,0,0,9,0
Hogar,BOG,PGQUaC8WGkRPWkRO664FHPnVS4l2,0,55.3,42.28,0,0,0,0,6,1
Restaurante,BOG,PGmCdzzX6cMYX26SyRbXroRIOq62,0,184.66,97.0,0,0,0,0,5,1
Hogar,BAQ,PGnhkWk9J9h9nJhiRpK8Xw8RsPR2,0,65.3,39.9,0,0,1,0,6,1
Hogar,BOG,PGpaWNFrF5Zm6H8d2J4qSkg0Dyk2,0,12.2,10.64,0,0,0,0,6,1
Comercio,BAQ,PGq3POIfuQgJcbVyPFdbUM0PRn83,0,31.0,17.35,0,1,0,0,6,1
Hogar,BOG,PGwxTc6UbHfFgf1HYsSWIuAvUp42,0,1.0,16.52,0,0,0,1,9,1
Comercio,CMX,PH9KxXqiwlMN0c5nTufxtNvoyVK2,0,9.0,38.36,0,0,0,0,9,1
Restaurante,CMX,PHGFqDyo9kSgdabZk3gFdAFbkEh2,0,81.0,60.4,0,0,0,0,11,1
Comercio,CMX,PHKH2X3btsZbN6VFyzcHZnZNdpf2,0,17.75,17.83,0,0,0,0,9,1
Institución,BOG,PHNJfLojVQglgcj5SyyXikvThBm2,0,42.1,30.55,0,0,0,0,8,0
Restaurante,BOG,PHfW5qKoaCO6ergNw1EdNSBszza2,0,5.0,17.81,0,0,0,1,3,0
Hogar,BOG,PHfdaQsryvOqYanAcxB8msDPLDk2,0,12.0,23.99,0,0,0,0,5,1
Hogar,BOG,PHyEzsUHk3aiNviys6Px629H2UD2,0,36.9,42.45,0,0,0,0,5,1
Hogar,BOG,PI81U6Re3vaE5gtN6GMkeyVeNgE2,0,15.1,12.87,0,0,0,0,8,1
Hogar,BOG,PI9BFvB9dZODLg9B9GshZvnyXj63,0,43.2,28.62,0,0,0,0,5,1
Comercio,BAQ,PIBGfdN2riOxo5hS7GMQmBgeVyF3,0,53.0,26.93,0,0,0,0,4,1
Comercio,BOG,PIJc6IDgIENZ5NirowBdMgfrzYf1,0,3.0,17.04,0,1,0,0,4,1
Restaurante,BOG,PIMCGXkl5aSs95iygVuDrLDNoLJ3,0,350.1,186.17,1,0,1,2,7,1
Restaurante,BOG,PINy54gBJbYKnzKmR1EA89Ey1Rx1,0,24.0,23.15,1,1,0,1,7,1
Comercio,CMX,PIWz9FU5vscZL5mzUo14VwIrZTA2,0,7.0,16.22,0,0,0,1,8,0
Restaurante,BOG,PIZSh1wRqWaJImbKfcz0htSt36y1,0,20.0,27.61,0,0,0,0,8,1
Restaurante,BOG,PIcxUnAYp6Sgnselri1GO8Z27Fq1,0,160.7,77.42,0,0,0,0,6,1
Restaurante,CMX,PIvWi79FryZjBRppwjhngVyEUvF2,0,5.75,22.54,0,0,0,0,8,1
Hogar,BOG,PIwWpl3chNd5UqoCHvsjefTEcVx1,0,42.0,33.24,0,0,0,0,3,1
Comercio,BOG,PJ0r946D7UM2MKvchc6EujTF3ly1,0,42.0,137.91,0,0,0,0,6,0
Comercio,BAQ,PJ3gHVw3fNQOyCLafhtKKkeRpNy2,0,2.0,25.13,0,1,0,0,5,1
Hogar,BOG,PJDIIM3OysNMzdlCF3NzIAzkIkI2,0,24.12,24.65,0,0,1,4,8,1
Comercio,BAQ,PJGVthiFZ0eTLtcclm9WDwqRnUz1,0,93.0,36.75,0,0,0,0,8,1
Restaurante,CMX,PJKAmgODZlTwyhu9KmqSROT8E3s1,0,61.0,72.55,1,0,0,0,9,1
Restaurante,BOG,PJNQrcsHd2OP3NVnKcaXmF4THV03,0,36.5,16.84,1,0,0,0,5,1
Hogar,BOG,PJfB02qS8KQ1Icq8KUk5AAjzmWN2,0,41.7,34.54,0,0,0,0,6,1
Restaurante,BOG,PJlOovWmV2eRoqu82xTqoalS9sm1,0,81.5,23.43,0,0,0,0,8,1
Restaurante,CMX,PJqeMWfOsxgBSvrlIQ7oi7l2Nco1,0,41.0,49.89,0,0,0,0,6,0
Restaurante,BOG,PJsuLf7or8dQuecpCuhd4zwutdT2,0,60.7,31.44,0,0,1,0,8,1
Restaurante,BOG,PK32SmwTzpWTl8h8IIGcOhk3mNi1,0,4.0,13.62,0,1,0,0,7,1
Restaurante,BOG,PKDEXudp0CWmgDOctfRCtvxrMXB2,0,31.0,21.85,0,1,0,1,6,1
Restaurante,BOG,PKDMQq40tmMeSpYs1srC9rEb7lG2,0,63.4,45.58,1,0,0,1,8,0
Restaurante,CMX,PKFXuWTZdFagwmkt7mGqzQxaQCB2,0,5.0,5.28,0,0,0,1,10,1
Comercio,BOG,PKbw6xDmJjMJmEONrKHan2LaZH93,0,16.4,44.52,0,0,0,0,6,1
Restaurante,CMX,PKeDBTdWmSWpjgGTJtO3Uq161Rp1,0,32.0,24.1,1,1,0,0,6,1
Hogar,BOG,PKkV5U1JimZbvVfHsvEn8gNs73r1,0,31.22,20.56,0,0,1,0,7,1
Hogar,BAQ,PKpWyzmX1VWsRAgK9sURI3VPF162,0,80.5,42.84,0,0,0,0,8,1
Hogar,BOG,PKuv2G6MWTfy5ONKkQc6cNWX3fj1,0,125.7,84.43,0,0,0,0,7,1
Restaurante,BOG,PL5iednIF9Wy5ItSrsaSeXM2fOk1,0,20.11,19.32,0,0,0,0,8,1
Comercio,CMX,PLgcGoaCkEg3Kq5wP9XBW5lLjj72,0,27.0,22.27,0,0,2,0,5,1
Restaurante,BOG,PM8RI1SqHWSLfe63BgKiVGsJCPO2,0,6.3,8.24,0,1,0,0,9,1
Restaurante,BAQ,PM9Mz2eV0OOHIWuOIP8m0EURynT2,0,13.4,8.77,0,0,0,0,6,1
Restaurante,BOG,PMA1nqA41IM2vHtOZo2UFWtsdf03,0,32.5,16.52,0,1,0,0,6,1
Hogar,BOG,PMQ3EFTVgvdfWZfhU1gehVALjXZ2,0,65.5,55.84,0,0,0,0,10,1
Comercio,CMX,PMRalN756HW8PHJogqqtp0KTJQn1,0,150.0,146.34,1,0,0,0,9,0
Restaurante,CMX,PMWgmJ6Zumhre92eWrmS8JTWWBA3,0,176.0,100.95,0,0,0,0,7,1
Restaurante,BAQ,PMgYIneqOkc5WvihPjIN852Y3vx1,0,39.5,17.38,0,0,0,1,6,1
Restaurante,CMX,PMi5lK1XWbdUkyzrwfaHQXBJ6i42,0,59.5,42.49,0,0,0,0,7,1
Hogar,BOG,PMrxo1msOzcU29wxGpoF51HQc3t2,0,24.5,27.28,0,0,0,0,3,1
Hogar,BOG,PN9sBpu3xbT0BchlwZQi53G61so2,0,54.5,48.74,0,0,4,0,12,1
Hogar,BOG,PN9yE5GrK8YwyjCo8tIQn48aWh33,0,32.3,21.21,0,0,0,0,7,1
Comercio,BAQ,PNExperXPrYqUKw2KUGKkVFBOS83,0,6.0,28.14,0,1,0,0,7,1
Hogar,BOG,PNFh08KGucT6NARILwQatHAWwJj2,0,46.9,41.46,0,0,1,0,8,0
Restaurante,BOG,PNGtWk56pFSYu5xN8NEO6tYWUmR2,0,32.5,21.61,0,1,0,0,5,1
Hogar,BOG,PNOR9aiCfcb5UhmYsEcYGi3sMuj2,0,11.5,16.91,0,0,0,0,4,0
Hogar,BOG,PNPFcw4pmTegFZxGa2se4D8Jj0i1,0,2.0,28.96,0,0,0,0,8,1
Comercio,CMX,PNQZRqSeWmaTQUP2MyzPWEhcdC32,0,11.0,60.96,0,0,0,0,6,1
Comercio,BAQ,PNaYPrdIPVMiFuNFSJWdpPCuQCR2,0,20.0,17.76,0,0,0,0,5,1
Restaurante,BOG,PNnr9mZj23bOl0Szeb2WwhA9mwG2,0,6.0,9.0,0,0,0,0,7,1
Restaurante,BOG,PO85YIWAFMY38QB0bwezNhkjRyl1,0,3.0,4.68,0,0,0,0,8,1
Comercio,BAQ,PO8aP7NLDcV6XDqHKu4aWoMqV2u1,0,3.0,21.41,0,1,0,0,7,1
Restaurante,BAQ,PO9eXWMy7iRU5L3SyKZuoG2aYaE2,0,36.5,26.28,0,1,0,0,6,1
Comercio,CMX,POL4GmHe1PfRr7XtSPrCNed1Sdq2,0,17.0,61.37,0,0,0,3,4,1
Restaurante,CMX,POmYgezajOPtSJz3DPafuv9Yjzf1,0,5.0,6.41,0,1,0,0,9,0
Hogar,BOG,POoAYd7DtgaITXMx3Mxksgcqsbi1,0,17.2,23.53,0,0,0,0,4,1
Hogar,BOG,PP4vE3JNdSadcdMRIfFnVxIKVig1,0,31.1,33.48,0,0,1,3,12,1
Hogar,BOG,PPDaQpduPIf9PVTyS7kuGZZrD383,0,33.8,27.62,0,0,0,2,11,1
Hogar,CMX,PPUiCoJHFQhF8HxdCPlyMYgAS5y1,0,27.75,26.9,0,0,0,0,7,1
Hogar,BOG,PPeHxW8xqBO9SVqy26VUb3Bj7Ue2,0,68.7,50.79,0,0,0,0,6,1
Hogar,BOG,PPfdv5MC3khqy3VR29JBSbwxYBf1,0,24.7,22.33,0,0,0,0,7,0
Hogar,BOG,PPnEtaVQUFYWPHv4PDkIrtUhI0Q2,0,22.0,29.69,0,0,0,0,6,0
Restaurante,BOG,PPxg9D75gYSkG6JNiO5ayfPHInm1,0,9.0,24.44,0,0,0,0,5,1
Hogar,BOG,PQ290FwCyJUbHuUL5YkCVHX6u8f1,0,177.72,101.65,0,0,7,0,7,1
Restaurante,BOG,PQ2zSADPt0cA3XEyx4vyulNeava2,0,108.0,37.74,0,0,0,0,5,1
Restaurante,BAQ,PQ4F6I6qrTaufcYr1Sk4ZRA9yt12,0,23.4,31.73,0,0,0,0,8,1
Comercio,CMX,PQLsxZmZBZQte6ujjJUQRjnKmBI3,0,8.0,111.75,0,0,0,0,6,0
Comercio,BAQ,PQNmpfXzcyMp6ue8sEyipYWt6Zd2,0,76.0,26.87,1,1,0,1,5,1
Restaurante,BOG,PQoA37zsKCMRm4HDoaZFfEiHO7C3,0,34.5,20.01,0,0,1,0,7,0
Hogar,BOG,PQu68Nwy4cORxSk0SwotMzmWBY63,0,32.1,26.46,0,0,0,1,6,0
Restaurante,CMX,PRAAVA5Ke9W1Z3TXcnu9ShvbQuf1,0,76.5,44.1,1,1,0,0,7,1
Restaurante,BAQ,PREH2jfYzwZbJAP58HfIMKJCOgC3,0,5.0,4.8,0,1,0,0,6,1
Comercio,CMX,PRMWose5Q7f3bVW1Ow4nZYOaKRY2,0,4.0,29.05,0,0,1,0,5,1
Hogar,BOG,PRctEdlxOzVPag1tfkShJlzos2f1,0,68.0,42.16,0,0,0,0,6,1
Restaurante,BOG,PRhQW9Btz8d8FqgDdnE4sKEpfm83,0,6.0,11.99,0,0,0,0,9,1
Comercio,BOG,PRkUa8xujxQT97bskTe6hUlP2g73,0,123.0,221.19,0,0,0,0,5,1
Hogar,BOG,PS4hh83E0QVbDCSK6DEdsmzuBfI2,0,59.3,49.53,0,0,1,0,12,1
Hogar,BOG,PS6aobDpiVbmzZEQyFfV4InmPaM2,0,29.8,30.43,0,0,0,0,6,1
Comercio,CMX,PSKU0FVc8XeIIQGCWOUotONUZ6p1,1,4.0,51.6,0,0,1,2,5,1
Hogar,BAQ,PSPc7yd79AfSq2bkXLp1LGsJUhx1,0,51.6,54.7,0,0,2,0,8,1
Restaurante,BOG,PSglD37IsOXxQnCUmAjx9bpZluU2,0,40.55,27.63,0,0,0,0,8,1
Hogar,BAQ,PSh0tUFZWObfnU5UQFIu3oYy2kC2,0,7.0,29.27,0,0,0,0,6,1
Comercio,CMX,PShOi9xYlANaNrQZCFNhrI0Ie0C2,0,51.0,39.91,0,1,0,0,7,1
Restaurante,CMX,PSnKHBdRi1Yzazr8CY0Qc3B8eHJ3,0,4.5,5.39,0,1,0,0,2,1
Restaurante,BOG,PSr75JaouwZTyysB91ZfO7GSiIC3,0,88.0,136.5,0,1,0,0,11,1
Comercio,BOG,PTJg2rBkjghemqmkQjik8qYx38b2,0,47.4,33.62,0,0,0,0,7,1
Restaurante,BOG,PTgDPCMdFCYSZ0xT081xWBJjazo1,0,66.0,43.43,0,1,0,0,6,1
Hogar,BOG,PTh9iBWmOLeWjaR24qFfkjMNqFN2,0,29.5,27.99,0,0,0,0,6,1
Comercio,CMX,PTsi0Wi4OMZVlrxOZZhqWtttodF3,0,1.0,42.17,0,0,0,0,4,0
Hogar,BAQ,PU6sqB3MAyOZgzjySldjQFhQXjS2,0,26.2,28.3,0,0,0,0,5,1
Comercio,BOG,PULbjiMSU7eG3uzCtVt8Ve1SwV13,0,8.0,100.72,0,0,0,0,9,0
Hogar,BOG,PULkcskaObfFEJylGAAnMTsTA463,0,6.0,14.45,0,0,0,0,6,1
Restaurante,BOG,PUNse1PaV9PEyoojSrbuTltrJ2G3,0,6.0,19.33,0,0,0,0,3,1
Hogar,BOG,PUVGs3cML2eICHRjFIyfRtif3Jb2,0,40.9,35.85,0,0,0,0,9,1
Institución,BOG,PUZsaMQZI6WSAgbTxwddjRIISHN2,0,144.2,58.83,0,0,0,3,6,1
Restaurante,CMX,PUfhwBXjrMNnneUImRSOoJkok8f2,0,3.25,4.19,0,1,0,0,6,1
Comercio,CMX,PUinF6uKakfdDAYzRC8ww9gi5Rt2,0,16.5,20.18,0,0,0,0,8,1
Restaurante,BOG,PUmZLjuMc1OZ0Nr5fDasMiZIa2A2,0,136.11,91.45,0,0,0,1,9,1
Hogar,BOG,PV85j7LwL2PDegi5J51am1RaLe32,0,36.5,28.28,0,0,1,0,4,1
Comercio,CMX,PVCPJtLlkSV2qGgEHRtmZdKC8Ui1,0,34.0,24.12,0,0,0,1,8,0
Hogar,BOG,PVFROr141MhYvpCsRb4lk5iN4ok2,0,27.1,13.86,0,0,0,0,6,0
Restaurante,BOG,PVc4oJlzhlYbtXorlkZkUDzT8S83,0,26.0,25.38,1,0,1,0,8,1
Comercio,BOG,PVhdX1HOZANN49moZPF28kZinmA2,0,13.4,45.62,0,0,0,0,7,1
Restaurante,BOG,PVocHoLWVlOdwSY69xBXvBMjG0T2,0,21.8,15.14,0,0,0,0,6,1
Restaurante,BOG,PVpNp62P40SdG6e1UYMfprR7ycO2,0,4.5,3.28,0,0,0,0,6,1
Restaurante,BOG,PVyeZKplwlO1hMrjTZF6FWFqSbV2,0,33.3,29.57,0,0,0,0,6,1
Hogar,BOG,PWE9G1MyIVVqyw9DwXKWNrocTxc2,0,34.8,30.81,0,0,3,0,11,1
Comercio,BAQ,PWNEyl3fFpeKtHJBmx1nCOwp96h1,0,57.0,56.44,0,0,0,2,8,1
Restaurante,BOG,PWYi5RYuieaNWBaEG4V3FbwbZ4c2,0,3.0,4.8,0,0,0,0,7,1
Hogar,BOG,PWfSlZzuniPlx89keYiy4ru64il2,0,14.5,15.14,0,0,0,0,4,1
Hogar,BAQ,PX3TSbgfeZUU2T0r175q7eaeh9Z2,0,35.5,29.52,0,0,0,0,5,1
Institución,BOG,PX6Hk8Y3WmdGlqa7MUXpBARBjTr2,0,53.8,36.67,0,0,0,0,6,1
Restaurante,BOG,PXBqIjedD7gHxY9fbvZnQgmZy2J2,0,6.0,75.54,0,0,0,0,5,1
